league,season,game,date,home_team,away_team,B365H,B365D,B365A
FRA-Ligue 1,2122,2021-08-06 Monaco-Nantes,2021-08-06,Monaco,Nantes,1.44,4.33,7.0
FRA-Ligue 1,2122,2021-08-07 Lyon-Brest,2021-08-07,Lyon,Brest,1.33,5.0,8.5
FRA-Ligue 1,2122,2021-08-07 Troyes-Paris SG,2021-08-07,Troyes,Paris SG,11.0,6.0,1.25
FRA-Ligue 1,2122,2021-08-08 Bordeaux-Clermont,2021-08-08,Bordeaux,Clermont,2.0,3.4,3.75
FRA-Ligue 1,2122,2021-08-08 Metz-Lille,2021-08-08,Metz,Lille,5.25,3.4,1.72
FRA-Ligue 1,2122,2021-08-08 Montpellier-Marseille,2021-08-08,Montpellier,Marseille,3.2,3.4,2.2
FRA-Ligue 1,2122,2021-08-08 Nice-Reims,2021-08-08,Nice,Reims,1.85,3.5,4.2
FRA-Ligue 1,2122,2021-08-08 Rennes-Lens,2021-08-08,Rennes,Lens,2.0,3.4,3.75
FRA-Ligue 1,2122,2021-08-08 St Etienne-Lorient,2021-08-08,St Etienne,Lorient,2.25,3.25,3.2
FRA-Ligue 1,2122,2021-08-08 Strasbourg-Angers,2021-08-08,Strasbourg,Angers,2.0,3.2,4.0
FRA-Ligue 1,2122,2021-08-13 Lorient-Monaco,2021-08-13,Lorient,Monaco,4.0,3.75,1.85
FRA-Ligue 1,2122,2021-08-14 Lille-Nice,2021-08-14,Lille,Nice,1.8,3.5,4.75
FRA-Ligue 1,2122,2021-08-14 Paris SG-Strasbourg,2021-08-14,Paris SG,Strasbourg,1.2,7.0,13.0
FRA-Ligue 1,2122,2021-08-15 Angers-Lyon,2021-08-15,Angers,Lyon,4.5,3.8,1.75
FRA-Ligue 1,2122,2021-08-15 Brest-Rennes,2021-08-15,Brest,Rennes,3.1,3.4,2.3
FRA-Ligue 1,2122,2021-08-15 Clermont-Troyes,2021-08-15,Clermont,Troyes,2.0,3.4,3.8
FRA-Ligue 1,2122,2021-08-15 Lens-St Etienne,2021-08-15,Lens,St Etienne,2.0,3.5,3.75
FRA-Ligue 1,2122,2021-08-15 Marseille-Bordeaux,2021-08-15,Marseille,Bordeaux,1.53,4.2,6.0
FRA-Ligue 1,2122,2021-08-15 Nantes-Metz,2021-08-15,Nantes,Metz,2.3,3.2,3.25
FRA-Ligue 1,2122,2021-08-15 Reims-Montpellier,2021-08-15,Reims,Montpellier,2.6,3.3,2.75
FRA-Ligue 1,2122,2021-08-20 Brest-Paris SG,2021-08-20,Brest,Paris SG,9.5,5.75,1.25
FRA-Ligue 1,2122,2021-08-21 Monaco-Lens,2021-08-21,Monaco,Lens,1.7,3.75,4.75
FRA-Ligue 1,2122,2021-08-21 St Etienne-Lille,2021-08-21,St Etienne,Lille,3.1,3.2,2.4
FRA-Ligue 1,2122,2021-08-22 Bordeaux-Angers,2021-08-22,Bordeaux,Angers,2.87,3.2,2.62
FRA-Ligue 1,2122,2021-08-22 Lyon-Clermont,2021-08-22,Lyon,Clermont,1.55,4.5,5.25
FRA-Ligue 1,2122,2021-08-22 Metz-Reims,2021-08-22,Metz,Reims,2.25,3.2,3.4
FRA-Ligue 1,2122,2021-08-22 Montpellier-Lorient,2021-08-22,Montpellier,Lorient,2.1,3.4,3.5
FRA-Ligue 1,2122,2021-08-22 Rennes-Nantes,2021-08-22,Rennes,Nantes,1.85,3.6,4.2
FRA-Ligue 1,2122,2021-08-22 Strasbourg-Troyes,2021-08-22,Strasbourg,Troyes,2.0,3.4,3.75
FRA-Ligue 1,2122,2021-08-27 Nantes-Lyon,2021-08-27,Nantes,Lyon,4.5,4.0,1.66
FRA-Ligue 1,2122,2021-08-28 Marseille-St Etienne,2021-08-28,Marseille,St Etienne,1.7,3.8,4.75
FRA-Ligue 1,2122,2021-08-28 Nice-Bordeaux,2021-08-28,Nice,Bordeaux,1.6,4.2,5.25
FRA-Ligue 1,2122,2021-08-29 Angers-Rennes,2021-08-29,Angers,Rennes,2.9,3.25,2.5
FRA-Ligue 1,2122,2021-08-29 Clermont-Metz,2021-08-29,Clermont,Metz,1.72,3.75,4.75
FRA-Ligue 1,2122,2021-08-29 Lens-Lorient,2021-08-29,Lens,Lorient,1.75,3.6,5.0
FRA-Ligue 1,2122,2021-08-29 Lille-Montpellier,2021-08-29,Lille,Montpellier,1.66,4.0,5.0
FRA-Ligue 1,2122,2021-08-29 Reims-Paris SG,2021-08-29,Reims,Paris SG,17.0,8.0,1.14
FRA-Ligue 1,2122,2021-08-29 Strasbourg-Brest,2021-08-29,Strasbourg,Brest,2.0,3.3,4.0
FRA-Ligue 1,2122,2021-08-29 Troyes-Monaco,2021-08-29,Troyes,Monaco,4.33,3.6,1.83
FRA-Ligue 1,2122,2021-09-10 Lorient-Lille,2021-09-10,Lorient,Lille,3.4,3.4,2.15
FRA-Ligue 1,2122,2021-09-11 Monaco-Marseille,2021-09-11,Monaco,Marseille,2.0,3.6,3.6
FRA-Ligue 1,2122,2021-09-11 Paris SG-Clermont,2021-09-11,Paris SG,Clermont,1.25,6.5,10.0
FRA-Ligue 1,2122,2021-09-12 Bordeaux-Lens,2021-09-12,Bordeaux,Lens,3.3,3.5,2.15
FRA-Ligue 1,2122,2021-09-12 Brest-Angers,2021-09-12,Brest,Angers,2.6,3.4,2.7
FRA-Ligue 1,2122,2021-09-12 Lyon-Strasbourg,2021-09-12,Lyon,Strasbourg,1.53,4.5,5.75
FRA-Ligue 1,2122,2021-09-12 Metz-Troyes,2021-09-12,Metz,Troyes,2.25,3.3,3.25
FRA-Ligue 1,2122,2021-09-12 Montpellier-St Etienne,2021-09-12,Montpellier,St Etienne,2.55,3.5,2.7
FRA-Ligue 1,2122,2021-09-12 Nantes-Nice,2021-09-12,Nantes,Nice,3.3,3.4,2.2
FRA-Ligue 1,2122,2021-09-12 Rennes-Reims,2021-09-12,Rennes,Reims,1.65,3.75,5.75
FRA-Ligue 1,2122,2021-09-17 Strasbourg-Metz,2021-09-17,Strasbourg,Metz,1.85,3.6,4.2
FRA-Ligue 1,2122,2021-09-18 Lens-Lille,2021-09-18,Lens,Lille,2.55,3.2,2.87
FRA-Ligue 1,2122,2021-09-18 St Etienne-Bordeaux,2021-09-18,St Etienne,Bordeaux,1.95,3.25,4.2
FRA-Ligue 1,2122,2021-09-19 Angers-Nantes,2021-09-19,Angers,Nantes,2.1,3.3,3.6
FRA-Ligue 1,2122,2021-09-19 Clermont-Brest,2021-09-19,Clermont,Brest,1.8,3.75,4.33
FRA-Ligue 1,2122,2021-09-19 Marseille-Rennes,2021-09-19,Marseille,Rennes,1.9,3.6,3.8
FRA-Ligue 1,2122,2021-09-19 Nice-Monaco,2021-09-19,Nice,Monaco,2.62,3.5,2.62
FRA-Ligue 1,2122,2021-09-19 Paris SG-Lyon,2021-09-19,Paris SG,Lyon,1.3,5.75,9.0
FRA-Ligue 1,2122,2021-09-19 Reims-Lorient,2021-09-19,Reims,Lorient,2.15,3.3,3.4
FRA-Ligue 1,2122,2021-09-19 Troyes-Montpellier,2021-09-19,Troyes,Montpellier,2.45,3.5,2.8
FRA-Ligue 1,2122,2021-09-22 Angers-Marseille,2021-09-22,Angers,Marseille,3.75,3.25,2.05
FRA-Ligue 1,2122,2021-09-22 Lens-Strasbourg,2021-09-22,Lens,Strasbourg,1.95,3.6,3.75
FRA-Ligue 1,2122,2021-09-22 Lille-Reims,2021-09-22,Lille,Reims,1.66,3.6,5.25
FRA-Ligue 1,2122,2021-09-22 Lorient-Nice,2021-09-22,Lorient,Nice,3.3,3.5,2.15
FRA-Ligue 1,2122,2021-09-22 Lyon-Troyes,2021-09-22,Lyon,Troyes,1.4,4.5,8.5
FRA-Ligue 1,2122,2021-09-22 Metz-Paris SG,2021-09-22,Metz,Paris SG,11.0,7.0,1.22
FRA-Ligue 1,2122,2021-09-22 Monaco-St Etienne,2021-09-22,Monaco,St Etienne,1.53,4.0,6.5
FRA-Ligue 1,2122,2021-09-22 Montpellier-Bordeaux,2021-09-22,Montpellier,Bordeaux,1.9,3.6,3.8
FRA-Ligue 1,2122,2021-09-22 Nantes-Brest,2021-09-22,Nantes,Brest,2.05,3.5,3.4
FRA-Ligue 1,2122,2021-09-22 Rennes-Clermont,2021-09-22,Rennes,Clermont,1.95,3.6,3.8
FRA-Ligue 1,2122,2021-09-25 Lyon-Lorient,2021-09-25,Lyon,Lorient,1.33,5.25,8.5
FRA-Ligue 1,2122,2021-09-25 Paris SG-Montpellier,2021-09-25,Paris SG,Montpellier,1.18,8.0,12.0
FRA-Ligue 1,2122,2021-09-25 St Etienne-Nice,2021-09-25,St Etienne,Nice,3.3,3.3,2.25
FRA-Ligue 1,2122,2021-09-25 Strasbourg-Lille,2021-09-25,Strasbourg,Lille,2.8,3.2,2.62
FRA-Ligue 1,2122,2021-09-26 Bordeaux-Rennes,2021-09-26,Bordeaux,Rennes,3.4,3.4,2.15
FRA-Ligue 1,2122,2021-09-26 Brest-Metz,2021-09-26,Brest,Metz,2.0,3.5,3.75
FRA-Ligue 1,2122,2021-09-26 Clermont-Monaco,2021-09-26,Clermont,Monaco,3.8,3.5,2.0
FRA-Ligue 1,2122,2021-09-26 Marseille-Lens,2021-09-26,Marseille,Lens,1.72,3.75,5.0
FRA-Ligue 1,2122,2021-09-26 Reims-Nantes,2021-09-26,Reims,Nantes,2.55,3.1,2.9
FRA-Ligue 1,2122,2021-09-26 Troyes-Angers,2021-09-26,Troyes,Angers,2.75,3.2,2.7
FRA-Ligue 1,2122,2021-10-01 Lens-Reims,2021-10-01,Lens,Reims,1.72,3.5,5.0
FRA-Ligue 1,2122,2021-10-02 Montpellier-Strasbourg,2021-10-02,Montpellier,Strasbourg,2.4,3.6,2.8
FRA-Ligue 1,2122,2021-10-02 Nice-Brest,2021-10-02,Nice,Brest,1.55,4.5,5.5
FRA-Ligue 1,2122,2021-10-03 Angers-Metz,2021-10-03,Angers,Metz,1.95,3.3,4.2
FRA-Ligue 1,2122,2021-10-03 Lille-Marseille,2021-10-03,Lille,Marseille,2.45,3.3,3.0
FRA-Ligue 1,2122,2021-10-03 Lorient-Clermont,2021-10-03,Lorient,Clermont,2.4,3.5,2.8
FRA-Ligue 1,2122,2021-10-03 Monaco-Bordeaux,2021-10-03,Monaco,Bordeaux,1.36,5.0,8.0
FRA-Ligue 1,2122,2021-10-03 Nantes-Troyes,2021-10-03,Nantes,Troyes,1.75,3.5,5.0
FRA-Ligue 1,2122,2021-10-03 Rennes-Paris SG,2021-10-03,Rennes,Paris SG,5.5,4.5,1.55
FRA-Ligue 1,2122,2021-10-03 St Etienne-Lyon,2021-10-03,St Etienne,Lyon,4.33,4.0,1.75
FRA-Ligue 1,2122,2021-10-15 Paris SG-Angers,2021-10-15,Paris SG,Angers,1.33,5.5,8.0
FRA-Ligue 1,2122,2021-10-16 Clermont-Lille,2021-10-16,Clermont,Lille,3.3,3.3,2.25
FRA-Ligue 1,2122,2021-10-16 Lyon-Monaco,2021-10-16,Lyon,Monaco,2.15,3.6,3.25
FRA-Ligue 1,2122,2021-10-17 Bordeaux-Nantes,2021-10-17,Bordeaux,Nantes,2.8,3.3,2.55
FRA-Ligue 1,2122,2021-10-17 Brest-Reims,2021-10-17,Brest,Reims,2.3,3.2,3.3
FRA-Ligue 1,2122,2021-10-17 Marseille-Lorient,2021-10-17,Marseille,Lorient,1.5,4.33,6.5
FRA-Ligue 1,2122,2021-10-17 Metz-Rennes,2021-10-17,Metz,Rennes,4.33,3.6,1.83
FRA-Ligue 1,2122,2021-10-17 Montpellier-Lens,2021-10-17,Montpellier,Lens,3.1,3.5,2.25
FRA-Ligue 1,2122,2021-10-17 Strasbourg-St Etienne,2021-10-17,Strasbourg,St Etienne,2.05,3.4,3.6
FRA-Ligue 1,2122,2021-10-17 Troyes-Nice,2021-10-17,Troyes,Nice,4.33,3.6,1.85
FRA-Ligue 1,2122,2021-10-22 St Etienne-Angers,2021-10-22,St Etienne,Angers,2.8,3.3,2.55
FRA-Ligue 1,2122,2021-10-23 Lille-Brest,2021-10-23,Lille,Brest,1.55,4.2,5.75
FRA-Ligue 1,2122,2021-10-23 Nantes-Clermont,2021-10-23,Nantes,Clermont,2.2,3.5,3.2
FRA-Ligue 1,2122,2021-10-24 Lens-Metz,2021-10-24,Lens,Metz,1.6,4.2,5.25
FRA-Ligue 1,2122,2021-10-24 Lorient-Bordeaux,2021-10-24,Lorient,Bordeaux,2.0,3.5,3.8
